BookID,Book-Title,Instock,Year-Of-Publication,Publisher_ID
38855,"""The Fragile Species""",175,1996,14784
38856,"""The Wild Hunt of Hagworthy""",158,1992,13806
38857,"""A Stitch in Time""",448,1994,13806
38858,"""The House in Norham Gardens""",68,1994,13806
38859,"""Scatterbrain""",444,2004,14785
38860,"""Schneewittchen- Party.""",423,1969,14595
38861,"""LA Milla Verde=the Green Mile""",437,2000,14786
38862,"""LA Torre Oscura II: LA Invocacion""",105,2001,14787
38863,"""Torre Oscura I, La""",354,2000,14788
38864,"""Sir Vidia's Shadow: A Friendship Across Five Continents""",261,1998,14789
38865,"""The Complete Illustrated Stories, Plays and Poems of Oscar Wilde""",62,2000,14790
38866,"""Flaming Sky: A Novel of the Little Bighorn""",392,1996,14791
38867,"""Soul Eater""",81,1985,14792
38868,"""Matters Of The Heart""",407,2001,14943
38869,"""Ten Thousand Day War: Vietnam : 1945-1975""",160,1982,14693
38870,"""Walt Disney Productions Presents Goofy's Gags (Disney's Wonderful World of Reading, 19)""",233,1974,14916
38871,"""Donald Duck and the Magic Stick (Disney's Wonderful World of Reading)""",485,1999,14913
38872,"""Prehistoric Origami: Dinosaurs and Other Creatures (Origami)""",85,1991,13829
38873,"""Origami Sea Life (Origami)""",193,1991,13829
38874,"""Lonely on the Mountain #16""",223,1984,13782
38875,"""Jane Brody's Good Food Book: Living the High-Carbohydrate Way""",100,1987,13782
38876,"""Francine Prince's new gourmet recipes for dieters""",192,1986,14784
38877,"""Murder in the Calais Coach""",60,1974,14795
38878,"""Song for the Blue Ocean: Encounters Along the World's Coasts and Beneath the Seas""",373,1999,14796
38879,"""Mercy &amp; Eagleflight (Moving fiction)""",32,1996,14798
38880,"""A Dangerous Love (Mercy &amp; Eagleflight Series , No 2)""",409,1997,14798
38881,"""Trucker. Erster Roman der Nomen- Trilogie. ( Fantasy).""",87,1993,14726
38882,"""Half Moon Street""",435,1985,14799
38883,"""Ireland: Your Only Place""",459,1990,14800
38884,"""Blue Mist on the Danube (Sagas of a Kindred Heart)""",228,1999,14801
38885,"""Willows on the Windrush (Fell, Doris Elaine. Sagas of a Kindred Heart, Bk. 2.)""",33,2000,14802
38886,"""Sunrise on Stradbury Square (Fell, Doris Elaine. Sagas of a Kindred Heart, Bk. 3.)""",120,2002,14803
38887,"""History of Witchcraft""",84,1994,14804
38888,"""Decision at Donna""",323,1981,13766
38889,"""The Kissing Contest (Apple Fiction)""",401,1990,14619
38890,"""Night of the Hawk""",201,1992,14805
38891,"""Schlittenfahrt.""",35,1996,14611
38892,"""Supertanker!: The Story of the World's Biggest Ships""",186,1978,14806
38893,"""Harriet Tubman (In Their Own Words (Paper))""",239,2002,14807
38894,"""Thank You, Amelia Bedelia""",312,1983,14970
38895,"""HARRY'S MAD""",168,1988,14808
38896,"""Fun With Clifford the Big Red Dog Activity Book""",106,1989,14809
38897,"""Clifford the Small Red Puppy""",377,1990,12557
38898,"""How to Study Your Bible  for Kids (Discover 4 Yourself Inductive Bible Studies for Kids)""",255,2000,14810
38899,"""Chicken Soup for the Kid's Soul (Mini Gift Books)""",257,1999,14811
38900,"""Ride the Dark Trail (The Sacketts)""",94,1986,13782
38901,"""Wings of a Dove (Love Spell)""",355,1999,14224
38902,"""Comrades : Brothers, Fathers, Heroes, Sons, Pals""",254,2000,14784
38903,"""Other Worlds""",348,1982,14784
38904,"""Behind a Mask: The Unknown Thrillers of Louisa May Alcott (Behind a Mask)""",44,1995,14812
38905,"""Little Women (Classic Library)""",220,1990,14276
38906,"""Sappho's Leap: A Novel""",35,2004,14159
38907,"""Fodor's Upclose Europe (1998)""",148,1998,14749
38908,"""Normal: Stories""",175,1997,14813
38909,"""The Adventures of Tom Sawyer""",214,1999,14484
38910,"""Unicorn and Dragon""",108,1987,14693
38911,"""There's a Hippopotamus on Our Roof Eating Cake""",438,1987,14814
38912,"""Stacey Vs. Claudia (Baby-Sitters Club Friends Forever, 2)""",359,1999,12557
38913,"""The Naughtiest Girl in the School""",143,1990,13806
38914,"""For the Children's Sake (Child-Life Book)""",286,1984,14815
38915,"""Fear Street. Pr�?¼fungsangst. Nur ein kleiner Betrug. ( Ab 12 J.).""",460,1998,14816
38916,"""Babe: A Little Pig Goes a Long Way""",427,1996,14817
38917,"""Scary Birthday to You! (Give Yourself Goosebumps, No 39)""",331,1999,12557
38918,"""No Quiet Refuge (Harlequin Presents)""",242,1983,13787
38919,"""Passionate Scandal (Presents Plus) (Harlequin Presents Plus, No 1695)""",154,1994,13787
38920,"""Low Calorie Cookbook""",140,0,14818
38921,"""The Dark Side of the Sun""",253,1976,14456
38922,"""Murder Is Easy""",34,2002,14819
38923,"""The Diaries of Adam &amp; Eve""",86,1999,14820
38924,"""The Sittaford Mystery [BBC AUDIO COLLECTION, 2 AUDIOCASSETES]""",60,1990,14821
38925,"""Postern of Fate: A Tommy and Tuppence Mystery (Mystery Masters Series)""",349,2004,14822
38926,"""Five Little Pigs: A Hercule Poirot Mystery (Mystery Masters Series)""",134,2004,14822
38927,"""The Vampire Who Came for Christmas""",262,1994,14619
38928,"""With Friends Like These, Who Needs Enemies (Three-of-a-Kind, No 1)""",285,1994,14953
38929,"""Homes a Nice Place to Visit, but I Wouldn't Want to Live There (Three of a Kind, No 2)""",255,1990,14953
38930,"""Two's Company, Four's a Crowd (Three of a Kind, No 4)""",288,1991,14953
38931,"""Cat Morgan, Working Girl (Three of a Kind, No 5)""",261,1991,14953
38932,"""101 Ways to Win Homecoming Queen (Three of a Kind, No 6)""",453,1991,14953
38933,"""LA Arena Sucia""",462,1984,14825
38934,"""Capitals for Calligraphy: A Sourcebook of Decorative Letters""",358,1981,14784
38935,"""The Change Masters: Innovations for Productivity in the American Corporation""",253,1983,14784
38936,"""GUB GUB'S BOOK""",190,1992,14826
38937,"""Mickey's Christmas Around the World Pop Up Book and Cassettes""",50,1991,15018
38938,"""Das Haus der Angst. Roman.""",165,2002,14832
38939,"""Brandzeichen.""",271,2001,14832
38940,"""Der Vampir.""",48,2001,14832
38941,"""Die Botschaft des Vampirs.""",341,2002,14832
38942,"""Es.""",281,2003,14832
38943,"""El triángulo de las Bermudas""",202,1982,14833
38944,"""Mysterious Miss Slade""",339,2000,14834
38945,"""Walt Disney's Donald Duck and the magic mailbox (A Golden look-look book)""",182,1978,14835
38946,"""Wish for a Fish (Pictureback Reader)""",152,1989,14917
38947,"""Clifford Grows Up (Clifford the Big Red Dog)""",49,1999,12557
38948,"""Bienvenidos a LA Casa De LA Muerte (Escalofrios (Goosebumps))""",389,2004,14837
38949,"""Spelling Bee (Kids in Ms. Colman's Class, No 11)""",159,1998,14838
38950,"""Little Women""",274,1994,14839
38951,"""Clifford, We Love You (Clifford the Big Red Dog (Paperback))""",95,1991,12557
38952,"""Onion Sundaes (A Houdini Club Magic Mystery)""",281,1994,14917
38953,"""Tiggerific Songs My First Sing Along (Pooh)""",78,1999,14840
38954,"""Hucklebug (Serendipity)""",366,1978,14884
38955,"""Paper Through the Ages (Carolrhoda on My Own Books)""",258,1984,14842
38956,"""Garfield Landscape Books: The All-round Sports Star (Garfield Landscape Books)""",283,1990,14602
38957,"""The Fourth Garfield Treasury""",92,1990,14602
38958,"""The Dragon's Triangle""",422,1991,14866
38959,"""SLAYRIDE""",206,1984,14110
38960,"""The Defection of A. J. Lewinter: A Novel of Duplicity""",173,2002,14843
38961,"""A Fatal Glass of Beer""",351,1997,14446
38962,"""The Snail's Spell (Picture Puffins)""",261,1988,14890
38963,"""Expert Advice""",43,1995,14846
38964,"""Lodestar (Firestar Saga (Paperback))""",327,2001,14785
38965,"""The Murder of Roger Ackroyd: A Hercule Poirot Novel (Hercule Poirot Mysteries (Paperback))""",464,2000,14692
38966,"""Darling Jasmine""",453,1997,14845
38967,"""Skin Deep, Blood Red""",98,1997,14846
38968,"""Tales of Mystery and Imagination, Stage 4 (Longman Classics Series)""",159,1988,14847
38969,"""The Sugar Mother""",250,1989,14848
38970,"""Warleggan: Book 4 (Poldark Saga)""",88,1996,14908
38971,"""Jeremy Poldark: Book 3 (Poldark Saga)""",81,1996,14854
38972,"""The Black Moon: Book 5 (Poldark Saga)""",107,1996,14853
38973,"""The Angry Tide (Poldark Saga)""",196,1996,14908
38974,"""The Stranger from the Sea: Book 8 (Poldark Saga)""",99,1996,14853
38975,"""The Miller's Dance: Book 9 (Poldark Saga)""",288,1996,14853
38976,"""The Loving Cup (Poldark Saga)""",256,1996,14854
38977,"""Jacaranda Oleander: A Childhood Perceived""",222,1998,14855
38978,"""The Forgotten Story (Poldark (Paperback))""",173,2002,14856
38979,"""Agent in Place""",45,1991,14297
38980,"""Death Comes As the End""",300,1983,14523
38981,"""Plain Jane (House for Seasons, Book 2)""",66,1987,14860
38982,"""The Miser of Mayfair (House for the Season, Book 1)""",123,1987,14456
38983,"""The Wicked Godmother (House for the Season, Book 3)""",255,1987,14860
38984,"""Rake's Progress (A House for the Season, Book 4)""",248,1988,14860
38985,"""The Adventuress (House for the Seasons, Book 5)""",149,1988,14860
38986,"""Penelope""",310,1989,14860
38987,"""Enlightening Delilah (School For Manners #3)""",217,1989,14863
38988,"""Finessing Clarissa (School for Manners, Book 4)""",73,1990,14860
38989,"""School for Manners #05: Animating Maria""",49,1990,14863
38990,"""Belinda Goes to Bath""",142,1991,14860
38991,"""Penelope Goes to Portsmouth (Travelling Matchmaker, Vol. 3)""",316,1992,14860
38992,"""Beatrice Goes to Brighton (The Travelling Matchmaker, Vol. 4)""",220,1992,14863
38993,"""Deborah Goes to Dover (Traveling Matchmaker-Book 5)""",304,1992,14863
38994,"""Lucy""",371,1987,13944
38995,"""Duke's Diamonds""",39,1982,14866
38996,"""Lady Lucy's Lover""",214,1984,14866
38997,"""Those Endearing Young Charms""",455,1986,14866
38998,"""Minerva""",457,1984,14866
38999,"""Deirdre and Desire (Six Sisters)""",426,1985,14866
39000,"""Diana the Huntress""",416,1986,14866
39001,"""Frederica in Fashion (Regency Romance)""",124,1987,14866
39002,"""At the Sign of the Golden Pineapple""",34,1987,14866
39003,"""Milady in Love""",32,1987,14866
39004,"""Lessons in Love""",463,1987,14866
39005,"""The Constant Companion""",407,1987,14866
39006,"""The Paper Princess""",127,1988,14866
39007,"""The Perfect Gentleman""",413,1988,14866
39008,"""The Taming of Annabelle""",50,1987,14866
39009,"""The First Rebellion (A Regency Romance)""",332,1989,14866
39010,"""The Love Match (Regency Romance)""",29,1990,14866
39011,"""Lady Margery's Intrigue""",420,1988,14866
39012,"""The Ghost and Lady Alice""",60,1989,14866
39013,"""The Scandalous Lady Wright (A Regency Romance)""",461,1990,14866
39014,"""Her Grace's Passion (A Regency Romance)""",455,1991,14866
39015,"""The Scandalous Marriage (A Regency Romance)""",236,1992,14866
39016,"""Marriage of Inconvenience""",108,1992,14866
39017,"""Governess of Distinction""",288,1992,14866
39018,"""The Glitter and the Gold (A Regency Romance)""",89,1993,14866
39019,"""The Chocolate Debutante""",377,1995,14869
39020,"""The Banishment (Chesney, Marion. Daughters of Mannerling, V. 1.)""",229,1996,14869
39021,"""The Intrigue (Chesney, Marion. Daughters of Mannering, 2nd V.)""",260,1996,14868
39022,"""The Deception (The Daughters of Mannerling , Vol 3)""",133,1997,14869
39023,"""The Folly (Daughters of Mannerling, No 4)""",40,1997,14869
39024,"""Regency Gold""",125,1980,14869
39025,"""Love and Lady Lovelace (Coventry Regency Romances)""",129,1982,14869
39026,"""The Viscount's Revenge""",465,1983,14870
39027,"""The Poor Relation""",380,1984,15004
39028,"""The Original Miss Honeyford (Signet Regency Romance)""",493,1985,15004
39029,"""The Education of Miss Patterson (Regency Romance)""",160,1985,15004
39030,"""The Demon Rake (Signet Regency Romance)""",361,1991,15004
39031,"""A Chance Encounter (Signet Regency Romance)""",483,1991,15004
39032,"""Westerby Sisters""",66,1983,14379
39033,"""Flowers for the God of Love""",363,1979,13782
39034,"""Der Weihnachtszwilling. Eine Geschichte.""",328,1998,14875
39035,"""Oscar Wilde Reader""",286,0,14876
39036,"""Nine Questions People Ask About Judaism""",234,1986,14877
39037,"""La Temp�?ªte du si�?¨cle""",271,2001,14530
39038,"""The Complete Humorous Sketches and Tales of Mark Twain""",352,1996,14878
39039,"""Mickey Mouse's Riddle Book. (Disney's Wonderful World of Reading, 3)""",69,1973,14917
39040,"""Danse Macabre""",327,1986,14692
39041,"""The Adventures of Huckleberry Finn""",300,1983,12557
39042,"""Letters to a Young Novelist""",363,2003,14879
39043,"""The Murders in the Rue Morgue: And Other Stories (Konemann Classics)""",240,1996,14880
39044,"""PKT FULL OF RYE""",90,1979,14110
39045,"""Doch die Tr�?¤ume blieben in Afrika.""",233,2000,14881
39046,"""Weit drau�?�?en. Geschichten aus Wyoming.""",414,2001,14726
39047,"""Das Gespenst von Canterville. (Lernmaterialien)""",143,2001,14882
39048,"""The Patchwork Girl of Oz""",391,1997,15019
39049,"""Sniffles (Serendipity Books)""",137,1995,14884
39050,"""Squeakers""",37,1995,14884
39051,"""The Official Handbook of the Vast Right Wing Conspiracy""",450,2004,14885
39052,"""FOURTH K, THE""",44,1991,15014
39053,"""Newer York: Stories of Science Fiction and Fantasy About the World's Greatest City""",90,1991,14402
39054,"""WINNING (Formerly Titled : How to Make Winning Your Lifestyle)""",359,1988,14110
39055,"""Hiatal Hernia Syndrome: Insidious Link to Major Illness Guide to Healing""",420,1987,14886
39056,"""Slave of My Thirst""",219,1998,14110
39057,"""Berlitz Danish-English Dictionary""",68,1998,14948
39058,"""Big Shoe, Little Shoe""",218,1984,14887
39059,"""Chasing After Annie""",489,1981,14953
39060,"""The Secret Notebook (The Kids on the Bus, No 4)""",122,1991,14953
39061,"""Boardwalk""",399,1993,14953
39062,"""Chasing After Annie""",441,1991,14953
39063,"""Cam Jansen and the Mystery of the Carnival Prize (CAM Jansen (Paperback))""",176,1992,14890
39064,"""Cam Jansen and the Mystery at the Monkey House (Puffin Chapters)""",423,1993,14890
39065,"""Cam Jansen and the Mystery of the Television Dog (Cam Jansen Adventure, Book 4)""",205,1998,14890
39066,"""No Answer #4""",142,1998,14085
39067,"""Secret Seven Bumper Double: Secret Seven Fireworks / Good Old Secret Seven""",53,1991,14891
39068,"""Mistress Bride (Society Weddings) (Harlequin Presents, No. 2056)""",112,1999,13787
39069,"""Cherish The Boss (The Circle K Sisters) (Silhouette Romance, 1463)""",426,2000,14943
39070,"""Stark Lightning  (Men At Work) (Men at Work)""",131,1999,13787
39071,"""Color War (Camp Sunnyside Friends, No 3)""",215,1989,14953
39072,"""Looking for Trouble (Camp Sunnyside Friends, No 5)""",40,1990,14953
39073,"""The Hot Zone""",321,1995,14941
39074,"""The Fall of the House of Usher (Classics Illustrated)""",394,1990,14306
39075,"""Maggie, Diary Three (California Diaries)""",144,1999,12557
39076,"""Home Is Where the Heart Is (Moffatts on the Road, 1)""",142,2000,12557
39077,"""Dr. Dolittle in the Moon""",302,1988,14892
39078,"""Cj &amp; Mystery/Dinosaur Bones (CAM Jansen (Paperback))""",439,1982,14892
39079,"""The Small Potatoes and the Magic Show""",280,1990,14892
39080,"""Night of Broken Souls""",172,1998,14893
39081,"""Embrace the Serpent""",466,1992,14624
39082,"""The Amazing Adventure of Me, Myself and I (Who Is the Real Ira)""",447,1990,14895
39083,"""The Case of the Magic Christmas Bell (Sweet Valley Kids Super Snooper No 2)""",259,1991,14896
39084,"""T.F. Benson and the Funny Money Mystery (T.F. Benson, No. 1)""",415,1992,14895
39085,"""Lonesome God's""",240,1984,13782
39086,"""The Case of the Christmas Thief (Sweet Valley Kids Super Snooper, No 4)""",68,1994,14896
39087,"""Elizabeth the Tattletale (Sweet Valley Kids, 47)""",73,1994,14896
39088,"""Scaredy - Cat Elizabeth (Sweet Valley Kids, No 61)""",470,1995,14896
39089,"""Good-Bye, Mrs. Otis (Sweet Valley Kids, No 70)""",194,1997,14896
39090,"""The Toy Shop of Terror (Choose Your Own Nightmare, No 18)""",154,1997,14895
39091,"""Claudia and Crazy Peaches (Baby-Sitters Club, 78)""",349,1994,14080
39092,"""Stacey's Movie (Baby-Sitters Club, 130)""",337,1999,14435
39093,"""Claudia and the Friendship Feud (Baby-Sitters Club Friends Forever, 4)""",401,1999,12557
39094,"""JUMP CUTS""",182,1994,14110
39095,"""City of Strangers""",40,1990,14784
39096,"""River Without End: A Novel of the Suwannee""",254,1998,14897
39097,"""Are You Terrified Yet? (Goosebumps Series 2000, No 9)""",326,1998,14568
39098,"""Stephen King's Danse Macabre""",357,1983,14898
39099,"""Internet SECRETS¨""",268,1995,14899
39100,"""Murder on the Orient express""",225,1974,14900
39101,"""On Killing : The Psychological Cost of Learning to Kill in War and Society""",206,1996,14901
39102,"""The Magic Faraway Tree""",132,2002,13806
39103,"""Manhattan '45""",236,1987,14780
39104,"""The Ascent of Wonder : The Evolution of Hard SF""",270,1994,14785
39105,"""Dollar Bill Animals in Origami: The National Origami Treasury (Origami)""",198,2000,13829
39106,"""The History of Animation: Enchanted Drawings""",241,1994,14902
39107,"""The Annotated Dracula""",398,1975,14624
39108,"""Political Suicide""",129,0,14523
39109,"""Frontier""",481,1984,13782
39110,"""Plays, prose writings, and poems (Everyman's library)""",160,1991,14952
39111,"""The Runaway Bride""",292,1999,13782
39112,"""Hit 'Em Hard: Jack Spot, King of the Underworld""",309,2003,14904
39113,"""Death by Sheer Torture""",296,1995,14408
39114,"""Dawn: Diary Two (California Diaries, 7)""",353,1998,12557
